399.6945,0
400.1766,75.60232
400.6588,78.84039
401.1409,82.01776
401.623,83.51849
402.1052,83.52602
402.5873,82.83968
403.0695,83.42056
403.5516,83.3459
404.0338,81.37961
404.5159,80.22964
404.998,80.69371
405.4802,80.56546
405.9623,79.05345
406.4445,79.04058
406.9266,80.10065
407.4088,81.54485
407.8909,81.97035
408.373,81.04969
408.8552,79.8265
409.3373,79.663
409.8194,79.74958
410.3016,79.52921
410.7837,79.88955
411.2659,80.85194
411.748,81.74187
412.2301,81.91246
412.7123,81.2326
413.1944,79.92561
413.6766,78.97105
414.1587,78.99897
414.6408,79.66824
415.123,79.9331
415.6051,80.73906
416.0873,83.10608
416.5694,84.22379
417.0515,81.36543
417.5337,76.29539
418.0158,73.61053
418.498,74.96127
418.9801,77.1288
419.4622,77.96566
419.9444,78.20229
420.4265,79.24218
420.9087,79.67318
421.3908,79.39928
421.873,79.26962
422.3551,79.31876
422.8372,78.10722
423.3194,76.41701
423.8015,75.13129
424.2837,74.42556
424.7658,73.52929
425.2479,73.11013
425.7301,72.73656
426.2122,72.26101
426.6944,72.20896
427.1765,73.11127
427.6586,74.28548
428.1408,75.10099
428.6229,75.4692
429.1051,75.97733
429.5872,76.75433
430.0693,77.51555
430.5515,78.25638
431.0336,79.51099
431.5158,80.85526
431.9979,81.60738
432.48,81.81301
432.9622,81.9298
433.4443,82.27033
433.9265,82.65155
434.4086,82.59252
434.8907,81.90707
435.3729,81.49967
435.855,81.57453
436.3372,81.9287
436.8193,82.0114
437.3015,81.77394
437.7836,81.46465
438.2657,81.39557
438.7479,81.34091
439.23,81.15448
439.7122,81.44869
440.1943,82.19043
440.6764,82.74927
441.1586,82.72279
441.6407,82.80878
442.1229,83.63197
442.605,84.14389
443.0871,83.59309
443.5693,82.71056
444.0514,82.45755
444.5336,82.32269
445.0157,82.20798
445.4978,82.38768
445.98,82.97597
446.4621,83.20238
446.9443,82.74122
447.4264,81.87072
447.9085,81.02312
448.3907,80.42952
448.8728,80.24062
449.3549,80.44523
449.8371,80.60723
450.3192,80.68751
450.8014,80.73383
451.2835,80.42144
451.7657,79.48006
452.2478,78.77184
452.7299,78.78397
453.2121,79.24699
453.6942,79.1411
454.1764,78.43219
454.6585,77.74335
455.1407,77.15999
455.6228,76.12385
456.1049,74.8385
456.5871,73.5023
457.0692,72.5598
457.5514,71.81439
458.0335,71.27319
458.5156,70.5358
458.9978,70.22144
459.4799,70.83852
459.9621,72.24371
460.4442,73.80274
460.9263,75.21077
461.4085,76.77304
461.8906,78.54454
462.3728,79.90984
462.8549,80.5761
463.337,81.17509
463.8192,82.15385
464.3013,83.16879
464.7834,83.59563
465.2656,83.82311
465.7477,84.55437
466.2299,85.34628
466.712,85.39763
467.1942,84.51846
467.6763,83.55434
468.1584,83.27149
468.6406,83.7021
469.1227,83.68679
469.6049,82.93501
470.087,82.3749
470.5692,82.32474
471.0513,81.92316
471.5334,81.24763
472.0156,80.94173
472.4977,80.53959
472.9799,79.98259
473.462,79.90845
473.9441,80.26152
474.4263,80.16537
474.9084,79.90157
475.3906,79.90389
475.8727,79.91589
476.3548,79.8783
476.837,80.10974
477.3191,80.32302
477.8013,80.28384
478.2834,80.28168
478.7655,80.46439
479.2477,80.39723
479.7298,80.26463
480.2119,80.20928
480.6941,80.30124
481.1762,80.44128
481.6584,80.51174
482.1405,80.23737
482.6227,80.04845
483.1048,80.11477
483.5869,80.00552
484.0691,79.51082
484.5512,78.98428
485.0334,78.71538
485.5155,78.45579
485.9977,78.13973
486.4798,78.16579
486.9619,78.47875
487.4441,78.65186
487.9262,78.68169
488.4084,78.79066
488.8905,78.67912
489.3726,78.65773
489.8548,79.20795
490.3369,79.83087
490.8191,79.94593
491.3012,79.56006
491.7833,79.00515
492.2655,78.56934
492.7476,78.62086
493.2298,78.82536
493.7119,78.76394
494.194,78.23613
494.6762,77.68849
495.1583,77.51134
495.6404,77.70569
496.1226,77.782
496.6047,77.61788
497.0869,77.51707
497.569,77.41024
498.0511,77.21819
498.5333,77.13673
499.0154,77.18312
499.4976,77.32597
499.9797,77.43082
500.4619,77.43973
500.944,77.31971
501.4261,77.42332
501.9083,77.58429
502.3904,77.4741
502.8726,77.22532
503.3547,77.1889
503.8369,77.28679
504.319,77.32952
504.8011,77.23941
505.2833,77.16486
505.7654,76.96432
506.2476,76.64861
506.7297,76.40817
507.2118,76.2937
507.694,76.14031
508.1761,75.83035
508.6583,75.6256
509.1404,75.62918
509.6225,75.66351
510.1047,75.2897
510.5868,74.83029
511.0689,74.83447
511.5511,75.26868
512.0333,75.6925
512.5154,75.65986
512.9975,75.40392
513.4797,75.24101
513.9618,75.50163
514.4439,75.62811
514.9261,75.54514
515.4082,75.65259
515.8904,75.90099
516.3725,75.70352
516.8546,75.13094
517.3368,74.70679
517.8189,74.55517
518.3011,74.36293
518.7832,74.07447
519.2653,73.61779
519.7475,73.1926
520.2296,73.10574
520.7118,73.26089
521.1939,73.16451
521.676,72.7427
522.1582,72.4382
522.6403,72.52827
523.1224,72.57468
523.6046,72.4773
524.0867,72.38374
524.5689,72.39222
525.051,72.19249
525.5331,71.88291
526.0153,71.77441
526.4974,71.98783
526.9796,72.28355
527.4617,72.34837
527.9438,72.08955
528.426,71.76881
528.9081,71.5368
529.3903,71.30075
529.8724,71.1419
530.3546,71.10991
530.8367,71.13412
531.3188,70.95583
531.801,70.605
532.2831,70.24133
532.7653,69.76161
533.2474,68.96944
533.7296,67.83988
534.2117,66.93302
534.6938,66.43533
535.176,66.0218
535.6581,65.49685
536.1403,65.04863
536.6224,64.72291
537.1046,64.27591
537.5867,63.69085
538.0688,63.33267
538.551,63.10879
539.0331,62.82636
539.5153,62.25937
539.9974,61.46009
540.4796,60.527
540.9617,59.66685
541.4438,58.99432
541.926,58.40784
542.4081,57.55886
542.8903,56.37083
543.3724,55.01896
543.8545,53.95485
544.3367,53.16055
544.8188,52.36269
545.3009,51.55337
545.7831,50.86879
546.2652,50.18859
546.7474,49.5304
547.2295,49.1176
547.7116,49.03979
548.1938,49.06954
548.6759,49.23204
549.1581,49.6378
549.6402,50.6216
550.1223,51.97823
550.6045,53.40361
551.0866,54.86753
551.5688,56.41605
552.0509,57.93635
552.533,59.63934
553.0152,61.84842
553.4973,64.19251
553.9795,66.12913
554.4616,67.92403
554.9437,69.77269
555.4259,71.6088
555.908,73.07349
556.3901,74.34251
556.8723,75.53814
557.3544,76.43796
557.8366,76.95248
558.3187,77.31767
558.8008,77.78237
559.283,78.1628
559.7651,78.44011
560.2473,78.76472
560.7294,78.99967
561.2115,79.11749
561.6937,79.25862
562.1758,79.47792
562.658,79.67059
563.1401,79.91875
563.6223,79.9869
564.1044,79.77634
564.5865,79.41383
565.0687,79.21741
565.5508,79.03008
566.033,78.73875
566.5151,78.42039
566.9973,78.13728
567.4794,77.92558
567.9615,77.69492
568.4437,77.38827
568.9258,77.07121
569.408,76.78242
569.8901,76.47998
570.3723,76.13741
570.8544,75.74889
571.3365,75.28069
571.8187,75.00603
572.3008,75.08036
572.783,75.1293
573.2651,74.94685
573.7473,74.83733
574.2294,74.87777
574.7115,74.81779
575.1937,74.52569
575.6758,74.10995
576.1579,73.68652
576.6401,73.56136
577.1222,73.71699
577.6044,73.59763
578.0865,73.09731
578.5686,72.62892
579.0508,72.34357
579.5329,71.96375
580.0151,71.45454
580.4972,70.94176
580.9793,70.55733
581.4615,70.28204
581.9436,69.9392
582.4258,69.64264
582.9079,69.45372
583.39,69.25092
583.8722,68.97462
584.3543,68.74819
584.8364,68.4679
585.3186,68.09833
585.8007,67.77542
586.2829,67.4571
586.765,67.15647
587.2471,66.8756
587.7293,66.61412
588.2114,66.30347
588.6936,65.81957
589.1757,65.12503
589.6578,64.37212
590.14,63.88199
590.6221,63.45808
591.1043,62.95798
591.5864,62.23369
592.0685,61.33204
592.5507,60.32478
593.0328,59.50518
593.515,58.95752
593.9971,58.4059
594.4792,57.63163
594.9614,56.69182
595.4435,55.70443
595.9257,54.84037
596.4078,54.12435
596.89,53.39539
597.3721,52.63946
597.8542,51.9729
598.3364,51.25919
598.8185,50.22003
599.3007,49.13601
599.7828,48.29064
600.265,47.67757
600.7471,47.34807
601.2292,47.62366
601.7114,48.69557
602.1935,50.78222
602.6757,53.87103
603.1578,57.66885
603.64,61.72622
604.1221,65.73997
604.6042,69.37024
605.0864,72.36549
605.5685,74.89742
606.0507,77.0382
606.5328,78.67668
607.0149,79.75888
607.4971,80.52062
607.9792,81.01197
608.4614,81.25849
608.9435,81.24997
609.4256,81.11548
609.9078,80.94997
610.3899,80.75644
610.8721,80.18867
611.3542,79.30005
611.8363,78.6097
612.3185,78.27993
612.8006,77.911
613.2828,77.19946
613.7649,76.22236
614.247,75.11487
614.7292,73.7567
615.2113,71.87179
615.6935,69.4174
616.1756,67.24751
616.6577,66.70574
617.1399,68.53752
617.622,71.50277
618.1041,73.79378
618.5863,74.92559
619.0684,75.73333
619.5506,76.57088
620.0327,77.32834
620.5148,77.90517
620.997,78.3027
621.4791,78.47234
621.9613,78.46397
622.4434,78.32676
622.9255,78.05917
623.4077,77.85089
623.8898,77.74102
624.372,77.55042
624.8541,77.32728
625.3362,77.29235
625.8184,77.37794
626.3005,77.31716
626.7827,77.12181
627.2648,76.96091
627.7469,76.84387
628.2291,76.49611
628.7112,75.93067
629.1934,75.4991
629.6755,75.35845
630.1577,75.30904
630.6398,75.26951
631.1219,75.1732
631.6041,75.00007
632.0862,74.83384
632.5684,74.67855
633.0505,74.53783
633.5327,74.469
634.0148,74.43091
634.4969,74.33929
634.9791,74.25318
635.4612,74.18803
635.9434,74.12708
636.4255,73.94009
636.9077,73.63984
637.3898,73.3761
637.8719,73.20654
638.3541,72.87118
638.8362,72.40961
639.3184,72.09401
639.8005,71.82697
640.2826,71.51083
640.7648,71.31191
641.2469,71.08749
641.7291,70.67139
642.2112,70.34638
642.6933,70.07146
643.1755,69.63836
643.6576,69.43703
644.1398,69.41896
644.6219,69.01662
645.104,68.46904
645.5862,68.18719
646.0683,67.85233
646.5504,67.53525
647.0326,67.46095
647.5147,67.22879
647.9969,66.95744
648.479,66.93522
648.9611,66.68085
649.4433,66.05657
649.9254,65.71246
650.4076,65.37482
650.8897,64.77614
651.3718,64.4865
651.854,64.35296
652.3361,63.93513
652.8183,63.77156
653.3004,63.78425
653.7825,63.41906
654.2647,63.15186
654.7468,63.32175
655.229,63.15794
655.7111,62.91239
656.1932,63.14217
656.6754,63.25998
657.1575,63.12503
657.6396,63.39248
658.1218,63.73195
658.6039,63.65895
659.0861,63.62879
659.5682,63.71053
660.0504,63.42699
660.5325,63.03322
661.0146,62.65979
661.4968,62.15318
661.9789,61.61844
662.4611,61.16212
662.9432,60.51611
663.4254,59.87437
663.9075,59.54061
664.3896,59.16788
664.8718,58.62158
665.3539,58.10837
665.8361,57.80523
666.3182,57.83515
666.8004,58.0533
667.2825,61.04901
667.7646,64.5085
668.2468,65.12957
668.7289,62.041
669.2111,59.47342
669.6932,58.06113
670.1754,57.09293
670.6575,56.86662
671.1396,56.88444
671.6218,56.63353
672.1039,56.52629
672.5861,56.79769
673.0682,56.80276
673.5503,56.66759
674.0325,56.82515
674.5146,56.73468
674.9968,56.357
675.4789,56.41599
675.961,56.47589
676.4432,56.03944
676.9253,55.81967
677.4075,55.94958
677.8896,55.72226
678.3717,55.47177
678.8539,55.60669
679.336,55.42625
679.8181,55.08882
680.3003,55.23177
680.7824,55.26355
681.2646,54.76263
681.7467,54.59959
682.2288,54.7728
682.711,54.52401
683.1931,54.2926
683.6753,54.36766
684.1574,54.0602
684.6395,53.5122
685.1217,53.35461
685.6038,53.08442
686.086,52.42483
686.5681,51.95746
687.0502,51.51897
687.5324,50.69649
688.0145,49.93247
