3.996945e+002,0.000000e+000
4.001766e+002,8.524509e+001
4.006588e+002,8.537492e+001
4.011409e+002,8.560239e+001
4.016230e+002,8.566707e+001
4.021052e+002,8.662946e+001
4.025873e+002,8.799764e+001
4.030695e+002,9.096355e+001
4.035516e+002,9.238082e+001
4.040338e+002,9.089651e+001
4.045159e+002,8.934084e+001
4.049980e+002,8.877267e+001
4.054802e+002,8.703759e+001
4.059623e+002,8.417865e+001
4.064445e+002,8.438127e+001
4.069266e+002,8.657286e+001
4.074088e+002,8.760378e+001
4.078909e+002,8.712294e+001
4.083730e+002,8.618386e+001
4.088552e+002,8.535438e+001
4.093373e+002,8.466190e+001
4.098194e+002,8.449447e+001
4.103016e+002,8.401978e+001
4.107837e+002,8.389288e+001
4.112659e+002,8.452737e+001
4.117480e+002,8.556630e+001
4.122301e+002,8.658936e+001
4.127123e+002,8.721273e+001
4.131944e+002,8.726971e+001
4.136766e+002,8.719324e+001
4.141587e+002,8.730041e+001
4.146408e+002,8.675781e+001
4.151230e+002,8.519566e+001
4.156051e+002,8.410817e+001
4.160873e+002,8.476240e+001
4.165694e+002,8.568291e+001
4.170515e+002,8.511538e+001
4.175337e+002,8.198302e+001
4.180158e+002,7.805376e+001
4.184980e+002,7.693388e+001
4.189801e+002,7.881160e+001
4.194622e+002,8.275560e+001
4.199444e+002,8.558875e+001
4.204265e+002,8.629677e+001
4.209087e+002,8.447415e+001
4.213908e+002,8.363935e+001
4.218730e+002,8.350797e+001
4.223551e+002,8.338510e+001
4.228372e+002,8.262665e+001
4.233194e+002,8.126591e+001
4.238015e+002,7.910865e+001
4.242837e+002,7.742663e+001
4.247658e+002,7.637254e+001
4.252479e+002,7.616399e+001
4.257301e+002,7.624448e+001
4.262122e+002,7.619807e+001
4.266944e+002,7.549506e+001
4.271765e+002,7.582784e+001
4.276586e+002,7.759119e+001
4.281408e+002,7.841551e+001
4.286229e+002,7.742933e+001
4.291051e+002,7.688987e+001
4.295872e+002,7.828595e+001
4.300693e+002,7.988600e+001
4.305515e+002,8.112010e+001
4.310336e+002,8.246911e+001
4.315158e+002,8.356782e+001
4.319979e+002,8.428657e+001
4.324800e+002,8.464178e+001
4.329622e+002,8.452676e+001
4.334443e+002,8.429148e+001
4.339265e+002,8.435352e+001
4.344086e+002,8.372832e+001
4.348907e+002,8.277230e+001
4.353729e+002,8.261240e+001
4.358550e+002,8.314875e+001
4.363372e+002,8.356297e+001
4.368193e+002,8.372760e+001
4.373015e+002,8.362552e+001
4.377836e+002,8.331380e+001
4.382657e+002,8.346198e+001
4.387479e+002,8.378156e+001
4.392300e+002,8.414930e+001
4.397122e+002,8.485802e+001
4.401943e+002,8.580310e+001
4.406764e+002,8.635828e+001
4.411586e+002,8.583620e+001
4.416407e+002,8.491603e+001
4.421229e+002,8.518800e+001
4.426050e+002,8.638535e+001
4.430871e+002,8.679665e+001
4.435693e+002,8.578748e+001
4.440514e+002,8.540290e+001
4.445336e+002,8.591867e+001
4.450157e+002,8.648389e+001
4.454978e+002,8.679509e+001
4.459800e+002,8.718943e+001
4.464621e+002,8.636229e+001
4.469443e+002,8.446412e+001
4.474264e+002,8.342850e+001
4.479085e+002,8.332020e+001
4.483907e+002,8.270971e+001
4.488728e+002,8.185683e+001
4.493549e+002,8.157570e+001
4.498371e+002,8.142205e+001
4.503192e+002,8.102069e+001
4.508014e+002,8.065366e+001
4.512835e+002,8.031927e+001
4.517657e+002,7.981489e+001
4.522478e+002,7.952697e+001
4.527299e+002,7.997649e+001
4.532121e+002,8.109502e+001
4.536942e+002,8.152622e+001
4.541764e+002,8.116315e+001
4.546585e+002,8.103320e+001
4.551407e+002,8.090485e+001
4.556228e+002,7.973807e+001
4.561049e+002,7.839582e+001
4.565871e+002,7.736752e+001
4.570692e+002,7.620438e+001
4.575514e+002,7.430926e+001
4.580335e+002,7.315492e+001
4.585156e+002,7.281455e+001
4.589978e+002,7.307220e+001
4.594799e+002,7.384579e+001
4.599621e+002,7.527711e+001
4.604442e+002,7.655524e+001
4.609263e+002,7.770258e+001
4.614085e+002,7.947169e+001
4.618906e+002,8.149060e+001
4.623728e+002,8.272110e+001
4.628549e+002,8.353252e+001
4.633370e+002,8.442365e+001
4.638192e+002,8.547333e+001
4.643013e+002,8.662811e+001
4.647834e+002,8.752207e+001
4.652656e+002,8.751260e+001
4.657477e+002,8.724651e+001
4.662299e+002,8.739339e+001
4.667120e+002,8.795779e+001
4.671942e+002,8.807960e+001
4.676763e+002,8.749442e+001
4.681584e+002,8.662867e+001
4.686406e+002,8.631196e+001
4.691227e+002,8.622939e+001
4.696049e+002,8.563128e+001
4.700870e+002,8.491821e+001
4.705692e+002,8.442502e+001
4.710513e+002,8.388475e+001
4.715334e+002,8.340085e+001
4.720156e+002,8.302128e+001
4.724977e+002,8.281975e+001
4.729799e+002,8.267334e+001
4.734620e+002,8.275837e+001
4.739441e+002,8.269975e+001
4.744263e+002,8.251720e+001
4.749084e+002,8.247638e+001
4.753906e+002,8.253437e+001
4.758727e+002,8.254357e+001
4.763548e+002,8.275535e+001
4.768370e+002,8.330891e+001
4.773191e+002,8.356849e+001
4.778013e+002,8.339232e+001
4.782834e+002,8.353678e+001
4.787655e+002,8.409713e+001
4.792477e+002,8.415343e+001
4.797298e+002,8.380850e+001
4.802119e+002,8.346076e+001
4.806941e+002,8.331570e+001
4.811762e+002,8.305684e+001
4.816584e+002,8.273386e+001
4.821405e+002,8.257095e+001
4.826227e+002,8.278664e+001
4.831048e+002,8.291721e+001
4.835869e+002,8.237116e+001
4.840691e+002,8.182096e+001
4.845512e+002,8.177565e+001
4.850334e+002,8.170734e+001
4.855155e+002,8.112897e+001
4.859977e+002,8.068628e+001
4.864798e+002,8.081335e+001
4.869619e+002,8.121217e+001
4.874441e+002,8.151125e+001
4.879262e+002,8.199213e+001
4.884084e+002,8.235952e+001
4.888905e+002,8.239204e+001
4.893726e+002,8.210860e+001
4.898548e+002,8.228502e+001
4.903369e+002,8.264459e+001
4.908191e+002,8.267720e+001
4.913012e+002,8.222533e+001
4.917833e+002,8.171709e+001
4.922655e+002,8.128491e+001
4.927476e+002,8.105145e+001
4.932298e+002,8.097160e+001
4.937119e+002,8.115875e+001
4.941940e+002,8.119653e+001
4.946762e+002,8.131303e+001
4.951583e+002,8.136562e+001
4.956404e+002,8.106627e+001
4.961226e+002,8.043155e+001
4.966047e+002,8.028423e+001
4.970869e+002,8.062122e+001
4.975690e+002,8.068156e+001
4.980511e+002,8.038007e+001
4.985333e+002,7.999490e+001
4.990154e+002,7.984580e+001
4.994976e+002,8.013178e+001
4.999797e+002,8.051595e+001
5.004619e+002,8.047221e+001
5.009440e+002,8.007378e+001
5.014261e+002,7.981091e+001
5.019083e+002,7.942411e+001
5.023904e+002,7.953802e+001
5.028726e+002,7.997742e+001
5.033547e+002,8.022644e+001
5.038369e+002,7.989455e+001
5.043190e+002,7.995708e+001
5.048011e+002,8.033739e+001
5.052833e+002,8.032671e+001
5.057654e+002,7.985786e+001
5.062476e+002,7.943631e+001
5.067297e+002,7.916705e+001
5.072118e+002,7.891516e+001
5.076940e+002,7.849341e+001
5.081761e+002,7.823209e+001
5.086583e+002,7.815465e+001
5.091404e+002,7.812832e+001
5.096225e+002,7.776016e+001
5.101047e+002,7.723244e+001
5.105868e+002,7.717307e+001
5.110689e+002,7.777380e+001
5.115511e+002,7.844546e+001
5.120333e+002,7.860794e+001
5.125154e+002,7.830348e+001
5.129975e+002,7.785437e+001
5.134797e+002,7.758615e+001
5.139618e+002,7.781249e+001
5.144439e+002,7.820482e+001
5.149261e+002,7.846952e+001
5.154082e+002,7.857079e+001
5.158904e+002,7.857598e+001
5.163725e+002,7.828627e+001
5.168546e+002,7.798611e+001
5.173368e+002,7.776363e+001
5.178189e+002,7.755881e+001
5.183011e+002,7.733420e+001
5.187832e+002,7.714398e+001
5.192653e+002,7.669357e+001
5.197475e+002,7.620226e+001
5.202296e+002,7.599159e+001
5.207118e+002,7.599107e+001
5.211939e+002,7.574953e+001
5.216760e+002,7.546973e+001
5.221582e+002,7.522134e+001
5.226403e+002,7.501031e+001
5.231224e+002,7.484275e+001
5.236046e+002,7.472753e+001
5.240867e+002,7.477149e+001
5.245689e+002,7.488265e+001
5.250510e+002,7.490203e+001
5.255331e+002,7.448033e+001
5.260153e+002,7.421003e+001
5.264974e+002,7.442444e+001
5.269796e+002,7.484076e+001
5.274617e+002,7.498960e+001
5.279438e+002,7.496268e+001
5.284260e+002,7.497114e+001
5.289081e+002,7.484072e+001
5.293903e+002,7.467235e+001
5.298724e+002,7.446587e+001
5.303546e+002,7.425974e+001
5.308367e+002,7.409219e+001
5.313188e+002,7.385069e+001
5.318010e+002,7.362035e+001
5.322831e+002,7.334526e+001
5.327653e+002,7.269440e+001
5.332474e+002,7.136536e+001
5.337296e+002,6.991648e+001
5.342117e+002,6.893163e+001
5.346938e+002,6.807226e+001
5.351760e+002,6.704868e+001
5.356581e+002,6.604999e+001
5.361403e+002,6.542097e+001
5.366224e+002,6.499667e+001
5.371046e+002,6.452798e+001
5.375867e+002,6.383414e+001
5.380688e+002,6.304488e+001
5.385510e+002,6.243502e+001
5.390331e+002,6.198468e+001
5.395153e+002,6.122210e+001
5.399974e+002,6.014866e+001
5.404796e+002,5.912211e+001
5.409617e+002,5.833965e+001
5.414438e+002,5.752054e+001
5.419260e+002,5.663661e+001
5.424081e+002,5.565245e+001
5.428903e+002,5.454028e+001
5.433724e+002,5.338485e+001
5.438545e+002,5.227726e+001
5.443367e+002,5.119763e+001
5.448188e+002,5.016006e+001
5.453009e+002,4.919295e+001
5.457831e+002,4.826501e+001
5.462652e+002,4.738897e+001
5.467474e+002,4.668839e+001
5.472295e+002,4.610521e+001
5.477116e+002,4.594364e+001
5.481938e+002,4.640039e+001
5.486759e+002,4.722610e+001
5.491581e+002,4.804194e+001
5.496402e+002,4.905155e+001
5.501223e+002,5.047005e+001
5.506045e+002,5.216402e+001
5.510866e+002,5.372406e+001
5.515688e+002,5.518113e+001
5.520509e+002,5.684148e+001
5.525330e+002,5.873544e+001
5.530152e+002,6.061113e+001
5.534973e+002,6.253955e+001
5.539795e+002,6.477288e+001
5.544616e+002,6.724728e+001
5.549437e+002,6.941586e+001
5.554259e+002,7.099738e+001
5.559080e+002,7.213912e+001
5.563901e+002,7.325721e+001
5.568723e+002,7.429326e+001
5.573544e+002,7.497824e+001
5.578366e+002,7.553011e+001
5.583187e+002,7.629679e+001
5.588008e+002,7.728991e+001
5.592830e+002,7.816525e+001
5.597651e+002,7.889664e+001
5.602473e+002,7.950420e+001
5.607294e+002,7.979025e+001
5.612115e+002,7.981460e+001
5.616937e+002,7.994341e+001
5.621758e+002,8.038555e+001
5.626580e+002,8.091435e+001
5.631401e+002,8.128928e+001
5.636223e+002,8.131973e+001
5.641044e+002,8.111684e+001
5.645865e+002,8.089582e+001
5.650687e+002,8.095058e+001
5.655508e+002,8.093806e+001
5.660330e+002,8.090070e+001
5.665151e+002,8.088237e+001
5.669973e+002,8.082067e+001
5.674794e+002,8.056303e+001
5.679615e+002,8.021354e+001
5.684437e+002,7.996441e+001
5.689258e+002,7.951503e+001
5.694080e+002,7.898837e+001
5.698901e+002,7.860213e+001
5.703723e+002,7.838252e+001
5.708544e+002,7.804293e+001
5.713365e+002,7.781173e+001
5.718187e+002,7.793092e+001
5.723008e+002,7.800335e+001
5.727830e+002,7.782805e+001
5.732651e+002,7.777325e+001
5.737473e+002,7.790257e+001
5.742294e+002,7.785420e+001
5.747115e+002,7.762064e+001
5.751937e+002,7.728718e+001
5.756758e+002,7.673404e+001
5.761579e+002,7.620184e+001
5.766401e+002,7.612906e+001
5.771222e+002,7.620589e+001
5.776044e+002,7.590466e+001
5.780865e+002,7.541238e+001
5.785686e+002,7.521648e+001
5.790508e+002,7.513161e+001
5.795329e+002,7.493514e+001
5.800151e+002,7.442921e+001
5.804972e+002,7.389814e+001
5.809793e+002,7.347614e+001
5.814615e+002,7.312345e+001
5.819436e+002,7.272356e+001
5.824258e+002,7.251942e+001
5.829079e+002,7.247193e+001
5.833900e+002,7.222481e+001
5.838722e+002,7.178144e+001
5.843543e+002,7.134883e+001
5.848364e+002,7.101627e+001
5.853186e+002,7.068983e+001
5.858007e+002,7.044276e+001
5.862829e+002,7.028056e+001
5.867650e+002,7.007400e+001
5.872471e+002,6.970708e+001
5.877293e+002,6.926639e+001
5.882114e+002,6.894460e+001
5.886936e+002,6.863911e+001
5.891757e+002,6.816683e+001
5.896578e+002,6.739019e+001
5.901400e+002,6.649007e+001
5.906221e+002,6.576342e+001
5.911043e+002,6.503707e+001
5.915864e+002,6.402847e+001
5.920685e+002,6.299685e+001
5.925507e+002,6.222249e+001
5.930328e+002,6.140676e+001
5.935150e+002,6.036738e+001
5.939971e+002,5.935201e+001
5.944792e+002,5.830292e+001
5.949614e+002,5.718641e+001
5.954435e+002,5.606686e+001
5.959257e+002,5.494882e+001
5.964078e+002,5.363092e+001
5.968900e+002,5.220757e+001
5.973721e+002,5.080613e+001
5.978542e+002,4.946137e+001
5.983364e+002,4.808057e+001
5.988185e+002,4.661142e+001
5.993007e+002,4.509790e+001
5.997828e+002,4.350987e+001
6.002650e+002,4.208038e+001
6.007471e+002,4.120015e+001
6.012292e+002,4.102187e+001
6.017114e+002,4.138729e+001
6.021935e+002,4.246965e+001
6.026757e+002,4.470128e+001
